Q2,X,W,Theta,Eb,nu,G1.mes,G1.mes.err,G2.mes,G2.mes.err,G1F1.mes,G1F1.mes.err,G2F1.mes,G2F1.mes.err,sigma_LT.mes,sigma_LT.mes.err,sigma_TT.mes,sigma_TT.mes.err,Experiment
NaN,0.1541,1.5315,NaN,3.775,0.923,-0.0798,0.0428,0.1223,0.0989,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.1519,1.5379,NaN,3.775,0.933,-0.0288,0.0429,0.0695,0.1007,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.1498,1.5443,NaN,3.775,0.943,0.0225,0.0432,0.2377,0.1037,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.1477,1.5507,NaN,3.775,0.953,-0.049,0.0437,-0.1244,0.1055,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.1457,1.557,NaN,3.775,0.963,-0.1181,0.0445,0.1309,0.1074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.1436,1.5633,NaN,3.775,0.973,-0.1054,0.0445,-0.0817,0.1094,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.1417,1.5696,NaN,3.775,0.983,-0.0494,0.0452,0.0443,0.1129,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.1398,1.5758,NaN,3.775,0.9928,-0.0053,0.0463,0.0633,0.118,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.1379,1.5819,NaN,3.775,1.0026,-0.0257,0.0497,0.2107,0.1493,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.136,1.5883,NaN,3.775,1.013,0.0917,0.0517,0.2325,0.1622,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.1342,1.5945,NaN,3.775,1.023,-0.0172,0.0514,0.2854,0.1646,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.1324,1.6007,NaN,3.775,1.0331,-0.0463,0.0514,0.07,0.1657,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.1306,1.6069,NaN,3.775,1.0431,0.019,0.0515,0.1422,0.1681,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.1289,1.613,NaN,3.775,1.053,-0.1228,0.0586,-0.1619,0.1715,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.1273,1.619,NaN,3.775,1.063,-0.0214,0.0519,0.1879,0.1738,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.1256,1.6251,NaN,3.775,1.073,-0.0281,0.0521,0.3731,0.1769,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.124,1.6312,NaN,3.775,1.083,0.0142,0.0526,0.0453,0.1798,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.1224,1.6372,NaN,3.775,1.093,-0.078,0.0525,0.2457,0.181,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.1208,1.6432,NaN,3.775,1.103,-0.058,0.053,0.5249,0.1871,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.1193,1.6492,NaN,3.775,1.113,0.0214,0.0533,0.1385,0.1888,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.1178,1.6551,NaN,3.775,1.123,-0.0243,0.0541,0.498,0.1949,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.1163,1.6611,NaN,3.775,1.133,-0.0094,0.0541,-0.3103,0.1968,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.1149,1.667,NaN,3.775,1.143,-0.0595,0.0548,-0.0067,0.1997,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.1134,1.6729,NaN,3.775,1.153,-0.0236,0.0552,0.1237,0.204,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.112,1.6788,NaN,3.775,1.163,-0.0445,0.0553,-0.1112,0.2069,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.1107,1.6846,NaN,3.775,1.1729,-0.0068,0.0566,0.1802,0.2144,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.1093,1.6905,NaN,3.775,1.183,-0.08,0.0573,0.2159,0.2179,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.108,1.6963,NaN,3.775,1.1929,-0.1184,0.0607,0.133,0.2288,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.1066,1.7021,NaN,3.775,1.2031,-0.0442,0.0617,-0.0225,0.2519,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.1053,1.7078,NaN,3.775,1.213,-0.0768,0.0622,0.1729,0.2561,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.1041,1.7136,NaN,3.775,1.223,-0.086,0.0621,-0.0391,0.2586,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.1028,1.7194,NaN,3.775,1.233,0.0327,0.0615,-0.1278,0.2594,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.1016,1.7251,NaN,3.775,1.243,0.0163,0.0621,0.2025,0.2645,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.1004,1.7308,NaN,3.775,1.2531,-0.1794,0.0626,0.0825,0.2666,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0992,1.7364,NaN,3.775,1.263,0.008,0.0623,-0.036,0.2717,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.098,1.7421,NaN,3.775,1.273,-0.1345,0.0625,-0.2854,0.2744,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0969,1.7478,NaN,3.775,1.283,-0.0208,0.0618,0.1313,0.2755,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0958,1.7534,NaN,3.775,1.293,-0.0952,0.0635,0.7061,0.2864,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0946,1.759,NaN,3.775,1.303,-0.0909,0.0632,0.0665,0.2862,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0935,1.7646,NaN,3.775,1.313,-0.1321,0.064,0.3729,0.2919,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0924,1.7702,NaN,3.775,1.323,-0.0186,0.0643,-0.0937,0.2974,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0914,1.7757,NaN,3.775,1.333,-0.1323,0.0643,0.1799,0.2983,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0903,1.7813,NaN,3.775,1.343,-0.1129,0.0649,0.3063,0.3063,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0893,1.7868,NaN,3.775,1.353,-0.0499,0.0653,0.0123,0.3119,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0883,1.7923,NaN,3.775,1.363,-0.1684,0.0675,0.0868,0.3217,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0872,1.7979,NaN,3.775,1.3733,-0.1396,0.0686,0.4307,0.3192,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0863,1.8033,NaN,3.775,1.383,0.0442,0.0697,0.7117,0.328,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0853,1.8087,NaN,3.775,1.393,-0.1674,0.0689,0.1422,0.3209,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0843,1.8142,NaN,3.775,1.403,-0.087,0.0691,0.6053,0.3294,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0834,1.8195,NaN,3.775,1.4129,-0.0756,0.0691,0.6159,0.3319,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0824,1.825,NaN,3.775,1.423,-0.058,0.0679,0.1582,0.3291,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0815,1.8303,NaN,3.775,1.433,-0.1882,0.0701,-0.638,0.3425,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0806,1.8358,NaN,3.775,1.4431,0.0641,0.0688,0.0982,0.3406,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0797,1.8411,NaN,3.775,1.453,-0.0395,0.0688,0.1504,0.3433,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0788,1.8464,NaN,3.775,1.463,-0.1175,0.069,0.6974,0.3472,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0779,1.8518,NaN,3.775,1.4731,-0.0774,0.0683,-0.5676,0.3495,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0771,1.8571,NaN,3.775,1.483,-0.1016,0.0693,0.4995,0.3555,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0762,1.8624,NaN,3.775,1.493,-0.0482,0.0701,0.3995,0.3627,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0754,1.8676,NaN,3.775,1.503,-0.22,0.0708,0.3873,0.3647,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0746,1.8729,NaN,3.775,1.5129,-0.1808,0.0716,-0.1448,0.3754,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0738,1.8782,NaN,3.775,1.523,-0.1956,0.0722,-0.3285,0.3826,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.073,1.8834,NaN,3.775,1.533,-0.1704,0.074,-0.2913,0.3953,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0722,1.8885,NaN,3.775,1.5428,-0.091,0.0807,0.1805,0.4217,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0714,1.8939,NaN,3.775,1.553,0.055,0.0759,-0.1909,0.4763,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0706,1.899,NaN,3.775,1.563,-0.23,0.0761,-0.2486,0.4753,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0698,1.9042,NaN,3.775,1.573,-0.0794,0.0744,0.1765,0.4749,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0691,1.9094,NaN,3.775,1.583,-0.0846,0.076,0.7061,0.4888,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0683,1.9145,NaN,3.775,1.593,-0.0679,0.0751,0.1377,0.4873,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0676,1.9197,NaN,3.775,1.603,-0.1659,0.0749,0.608,0.4872,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0669,1.9248,NaN,3.775,1.613,-0.1238,0.0758,0.6724,0.4994,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0661,1.9299,NaN,3.775,1.623,-0.0625,0.075,0.1775,0.5004,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0654,1.935,NaN,3.775,1.6331,-0.1401,0.0749,0.7539,0.5039,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0647,1.9401,NaN,3.775,1.643,-0.0581,0.0754,0.4896,0.5123,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.064,1.9452,NaN,3.775,1.653,-0.2279,0.0774,0.197,0.5244,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0634,1.9502,NaN,3.775,1.663,-0.0489,0.0765,-0.2907,0.5306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0627,1.9553,NaN,3.775,1.673,-0.1322,0.0787,0.3429,0.5484,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.062,1.9603,NaN,3.775,1.6829,-0.0953,0.0801,0.4694,0.5622,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0614,1.9653,NaN,3.775,1.6929,-0.0624,0.0809,0.2172,0.5759,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0607,1.9701,NaN,3.775,1.7025,-0.1488,0.0835,0.3481,0.5856,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.06,1.9753,NaN,3.775,1.713,-0.1726,0.0859,0.5176,0.645,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0594,1.9803,NaN,3.775,1.723,-0.1823,0.0865,2.1378,0.6649,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0588,1.9853,NaN,3.775,1.733,-0.1139,0.0846,-0.0055,0.6471,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0581,1.9903,NaN,3.775,1.7431,-0.1978,0.0845,-0.3411,0.6514,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0575,1.9952,NaN,3.775,1.753,-0.0501,0.0848,-1.4189,0.669,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0569,2.0001,NaN,3.775,1.763,-0.1406,0.0848,-0.6398,0.6673,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0563,2.005,NaN,3.775,1.773,-0.1426,0.0857,0.1779,0.6815,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0557,2.0099,NaN,3.775,1.783,-0.2297,0.0854,-0.2425,0.6799,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0551,2.0148,NaN,3.775,1.793,-0.1583,0.0872,0.8223,0.706,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0546,2.0197,NaN,3.775,1.803,-0.1496,0.0864,-0.9385,0.7068,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.054,2.0246,NaN,3.775,1.813,-0.3279,0.0903,0.9465,0.7276,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0534,2.0294,NaN,3.775,1.823,-0.0413,0.0888,0.888,0.7778,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0529,2.0342,NaN,3.775,1.833,-0.0859,0.09,-0.4496,0.7582,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0523,2.0393,NaN,3.775,1.8435,-0.0912,0.0926,0.0208,0.736,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0517,2.0439,NaN,3.775,1.853,-0.1554,0.1122,0.1838,0.6726,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0512,2.0488,NaN,3.775,1.8632,-0.2437,0.0824,0.2754,0.7403,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0507,2.0535,NaN,3.775,1.8729,-0.2311,0.0807,0.853,0.7348,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0501,2.0584,NaN,3.775,1.883,-0.1477,0.0807,1.719,0.7518,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0496,2.0631,NaN,3.775,1.893,-0.1108,0.0807,-0.5712,0.7566,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0491,2.0679,NaN,3.775,1.903,-0.2571,0.0809,0.2035,0.7519,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0486,2.0726,NaN,3.775,1.913,-0.2107,0.0809,-0.491,0.7638,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.048,2.0774,NaN,3.775,1.923,-0.1629,0.0804,0.6179,0.7717,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0475,2.0821,NaN,3.775,1.933,-0.1791,0.0812,0.1371,0.7846,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.047,2.0869,NaN,3.775,1.943,-0.201,0.0827,-0.1784,0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0465,2.0916,NaN,3.775,1.953,-0.063,0.0818,1.7536,0.8114,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0461,2.0962,NaN,3.775,1.9629,-0.2889,0.0849,0.3609,0.8306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0456,2.101,NaN,3.775,1.973,-0.1546,0.0836,0.0629,0.8379,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0451,2.1057,NaN,3.775,1.9831,-0.144,0.0859,-1.2262,0.8735,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0446,2.1104,NaN,3.775,1.9931,-0.1546,0.1059,-0.1392,0.8491,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0441,2.115,NaN,3.775,2.003,-0.1819,0.1246,0.1544,0.8525,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0437,2.1196,NaN,3.775,2.013,-0.1838,0.1254,0.1518,0.8659,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0432,2.1243,NaN,3.775,2.023,-0.1856,0.1263,0.1489,0.8795,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0427,2.1289,NaN,3.775,2.033,-0.1875,0.1271,0.146,0.8933,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0423,2.1335,NaN,3.775,2.043,-0.1893,0.128,0.1429,0.9074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0418,2.1382,NaN,3.775,2.053,-0.1912,0.1288,0.1399,0.9216,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0414,2.1428,NaN,3.775,2.063,-0.193,0.1297,0.1365,0.936,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.041,2.1473,NaN,3.775,2.073,-0.1949,0.1306,0.1331,0.9507,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0405,2.1519,NaN,3.775,2.083,-0.1968,0.1315,0.1296,0.9656,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0401,2.1565,NaN,3.775,2.093,-0.1987,0.1323,0.1259,0.9807,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0397,2.1611,NaN,3.775,2.103,-0.2006,0.1332,0.122,0.996,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0392,2.1656,NaN,3.775,2.113,-0.2025,0.1341,0.1181,1.0116,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0388,2.1702,NaN,3.775,2.123,-0.2044,0.135,0.1139,1.0273,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0384,2.1744,NaN,3.775,2.1324,-0.1323,0.1158,0.2343,1.1912,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.038,2.1792,NaN,3.775,2.143,-0.2093,0.1223,0.2898,1.36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0376,2.1837,NaN,3.775,2.153,-0.2517,0.118,-1.4753,1.3144,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0372,2.1882,NaN,3.775,2.163,-0.1908,0.1193,0.6677,1.3436,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0368,2.1928,NaN,3.775,2.173,-0.0712,0.1203,1.5728,1.3825,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0364,2.1972,NaN,3.775,2.183,-0.26,0.1195,1.2483,1.3701,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.036,2.2017,NaN,3.775,2.1929,-0.1434,0.12,1.1307,1.3984,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0356,2.2062,NaN,3.775,2.203,-0.2482,0.1237,-0.2041,1.4501,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0352,2.2107,NaN,3.775,2.213,-0.2178,0.1252,-1.1653,1.4865,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0348,2.215,NaN,3.775,2.2229,-0.3349,0.1267,0.8056,1.5006,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0345,2.2195,NaN,3.775,2.2329,-0.0061,0.125,1.2344,1.5171,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.034,2.2243,NaN,3.775,2.2437,-0.143,0.1263,-0.1321,1.4384,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0337,2.2284,NaN,3.775,2.253,-0.2293,0.1468,0.0456,1.256,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0333,2.2328,NaN,3.775,2.263,-0.2313,0.1477,0.0392,1.2755,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.033,2.2372,NaN,3.775,2.273,-0.2333,0.1487,0.0327,1.2954,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0326,2.2416,NaN,3.775,2.283,-0.2352,0.1496,0.0257,1.3156,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0322,2.246,NaN,3.775,2.293,-0.2371,0.1505,0.0186,1.3361,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0319,2.2504,NaN,3.775,2.303,-0.2391,0.1515,0.0111,1.3569,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0315,2.2548,NaN,3.775,2.313,-0.241,0.1525,0.0036,1.3781,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0312,2.2591,NaN,3.775,2.323,-0.2429,0.1534,-0.0042,1.3997,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0308,2.2635,NaN,3.775,2.333,-0.2449,0.1544,-0.0123,1.4216,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0305,2.2678,NaN,3.775,2.343,-0.2468,0.1553,-0.0204,1.4439,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0301,2.2722,NaN,3.775,2.353,-0.2488,0.1563,-0.0289,1.4665,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0298,2.2765,NaN,3.775,2.363,-0.2507,0.1573,-0.0375,1.4894,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0295,2.2805,NaN,3.775,2.3723,-0.1361,0.1202,0.9931,1.7564,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0291,2.2851,NaN,3.775,2.383,-0.0916,0.1196,0.8495,1.9604,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0288,2.2894,NaN,3.775,2.393,-0.0866,0.1201,1.1985,1.9914,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0285,2.2937,NaN,3.775,2.403,-0.1935,0.1231,2.9217,2.0534,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0282,2.2981,NaN,3.775,2.4131,-0.2677,0.1231,-5.1082,2.0834,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0278,2.3023,NaN,3.775,2.423,-0.2137,0.1247,-0.1903,2.1168,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0275,2.3066,NaN,3.775,2.433,-0.3086,0.1285,1.9057,2.1946,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0272,2.3108,NaN,3.775,2.443,-0.2587,0.1267,-3.6553,2.1947,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0269,2.3151,NaN,3.775,2.453,-0.1506,0.1273,0.6487,2.2258,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0266,2.3194,NaN,3.775,2.463,0.1131,0.1284,-0.4698,2.2654,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0263,2.3236,NaN,3.775,2.4729,-0.361,0.1628,1.0224,2.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.026,2.3279,NaN,3.775,2.4831,-0.4345,0.1769,-3.5713,2.334,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0257,2.3321,NaN,3.775,2.493,-0.6945,0.181,0.0806,2.3545,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0254,2.3363,NaN,3.775,2.503,0.0463,0.1745,0.9337,2.3656,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0251,2.3405,NaN,3.775,2.513,0.0373,0.1765,-4.4468,2.4254,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0248,2.3447,NaN,3.775,2.523,-0.1411,0.1749,-4.6534,2.4254,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0245,2.3489,NaN,3.775,2.5329,0.0596,0.1824,-0.6377,2.532,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0242,2.3531,NaN,3.775,2.543,-0.2935,0.1835,1.4294,2.57,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0239,2.3573,NaN,3.775,2.553,-0.3828,0.1864,-5.0819,2.6493,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0236,2.3617,NaN,3.775,2.5636,-0.4202,0.1732,-0.3283,2.2302,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0233,2.3652,NaN,3.775,2.5721,-0.2471,0.1817,-1.047,2.9308,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.023,2.3698,NaN,3.775,2.5831,-0.0949,0.2024,0.3196,3.429,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
