Q2,x,W,g1,dg1(stat),dg1(sys),dg1(tot),g1/F1,dg1/F1(stat),dg1/F1(sys),dg1/F1(tot),A1,dA1(stat),dA1(sys),dA1(tot)
4.0504,0.53425,2.09911,0.06958,0.008,0.0057,,,,,,,,,
4.01614,0.52054,2.13899,0.07049,0.0092,0.0055,,,,,,,,,
3.99805,0.50821,2.1784,0.06645,0.0111,0.0055,,,,,,,,,
3.9878,0.49648,2.21849,0.0629,0.014,0.0048,,,,,,,,,
3.9604,0.48398,2.2585,0.10731,0.0174,0.0081,,,,,,,,,
3.9218,0.47133,2.29735,0.11469,0.0229,0.01,,,,,,,,,
5.75676,0.94585,1.09945,0.00344,0.0026,0.0007,,,,,,,,,
5.75154,0.93208,1.1394,0.00239,0.0026,0.0003,,,,,,,,,
5.72513,0.91747,1.18071,0.0005,0.0026,0.0007,,,,,,,,,
5.71145,0.90361,1.21993,0.00274,0.0026,0.0004,,,,,,,,,
5.67963,0.88942,1.25903,0.00352,0.0028,0.0006,,,,,,,,,
5.67347,0.87521,1.29917,0.01268,0.003,0.0015,,,,,,,,,
5.6462,0.86056,1.33931,0.00082,0.0032,0.0011,,,,,,,,,
5.62941,0.84627,1.37898,0.00621,0.0037,0.0006,,,,,,,,,
5.61217,0.83207,1.41832,-0.0015,0.0044,0.0011,,,,,,,,,
5.59692,0.81741,1.45923,0.01114,0.0052,0.0011,,,,,,,,,
5.58245,0.80313,1.49917,0.01083,0.0061,0.0012,,,,,,,,,
5.57036,0.78914,1.53874,0.01084,0.0069,0.0008,,,,,,,,,
5.54575,0.77457,1.57906,0.01632,0.0081,0.0013,,,,,,,,,
5.52522,0.76052,1.61844,0.02046,0.0103,0.0013,,,,,,,,,
5.50023,0.7464,1.65784,0.03024,0.0141,0.0033,,,,,,,,,
0.043,0.0595,,,,,,-0.0168,0.1441,0.0174,,,,,
0.0504,0.0658,,,,,,-0.1213,0.038,0.0191,,,,,
0.0593,0.0716,,,,,,-0.1186,0.0208,0.0195,,,,,
0.0705,0.0683,,,,,,-0.0836,0.0161,0.014,,,,,
0.0841,0.0651,,,,,,-0.0136,0.0132,0.0108,,,,,
0.101,0.0648,,,,,,0.01747,0.0095,0.0094,,,,,
0.1203,0.0685,,,,,,0.00453,0.0075,0.0086,,,,,
0.144,0.0739,,,,,,0.01684,0.0062,0.0102,,,,,
0.1711,0.0781,,,,,,0.03356,0.0056,0.013,,,,,
0.2051,0.0802,,,,,,0.02561,0.006,0.0116,,,,,
0.2443,0.0739,,,,,,0.049,0.0064,0.0129,,,,,
0.2905,0.0752,,,,,,0.04872,0.006,0.0121,,,,,
0.3476,0.0698,,,,,,0.08113,0.0058,0.0113,,,,,
0.4147,0.0695,,,,,,0.09589,0.0052,0.0109,,,,,
0.4939,0.0775,,,,,,0.10504,0.0054,0.0119,,,,,
0.5897,0.0844,,,,,,0.11377,0.0067,0.0142,,,,,
0.7037,0.0904,,,,,,0.10369,0.0098,0.0138,,,,,
0.8305,0.0976,,,,,,0.16518,0.0304,0.0241,,,,,
0.0596,0.11,,,,,,-0.1147,0.0598,0.0162,,,,,
0.0706,0.1146,,,,,,-0.2682,0.0274,0.0147,,,,,
0.0841,0.1227,,,,,,-0.2496,0.0201,0.0135,,,,,
0.1005,0.1276,,,,,,-0.187,0.0191,0.0136,,,,,
0.1209,0.1239,,,,,,-0.0384,0.0181,0.0115,,,,,
0.1438,0.1202,,,,,,0.02387,0.0135,0.0104,,,,,
0.1715,0.1167,,,,,,0.09868,0.0078,0.0158,,,,,
0.2046,0.1208,,,,,,0.12196,0.0061,0.0193,,,,,
0.2438,0.1243,,,,,,0.12228,0.0052,0.0189,,,,,
0.2904,0.1279,,,,,,0.1125,0.006,0.0114,,,,,
0.3465,0.1242,,,,,,0.09901,0.0065,0.0144,,,,,
0.4136,0.1259,,,,,,0.09726,0.0071,0.0191,,,,,
0.4948,0.124,,,,,,0.12854,0.0073,0.0157,,,,,
0.5913,0.12,,,,,,0.12706,0.0065,0.0136,,,,,
0.7043,0.1241,,,,,,0.14306,0.006,0.0156,,,,,
0.8413,0.126,,,,,,0.15953,0.0062,0.0173,,,,,
1.0036,0.1319,,,,,,0.16549,0.0084,0.0178,,,,,
1.1956,0.1443,,,,,,0.15044,0.0145,0.0212,,,,,
0.0843,0.1642,,,,,,-0.1628,0.0737,0.0255,,,,,
0.1005,0.1667,,,,,,-0.1569,0.0316,0.0148,,,,,
0.1208,0.1705,,,,,,-0.2148,0.0196,0.0141,,,,,
0.1436,0.1757,,,,,,-0.1782,0.0152,0.0125,,,,,
0.1714,0.1769,,,,,,-0.0635,0.0127,0.0105,,,,,
0.2046,0.1729,,,,,,0.0725,0.0117,0.0054,,,,,
0.2442,0.1701,,,,,,0.15608,0.0085,0.015,,,,,
0.2906,0.1713,,,,,,0.2251,0.0063,0.0273,,,,,
0.346,0.1764,,,,,,0.22787,0.0059,0.0315,,,,,
0.4126,0.1761,,,,,,0.19222,0.0075,0.0158,,,,,
0.4943,0.1724,,,,,,0.16486,0.0077,0.0152,,,,,
0.5883,0.176,,,,,,0.12563,0.0078,0.0191,,,,,
0.7052,0.1714,,,,,,0.18537,0.0084,0.0203,,,,,
0.8407,0.1712,,,,,,0.19556,0.0073,0.0202,,,,,
1.005,0.1742,,,,,,0.21123,0.0064,0.0221,,,,,
1.1969,0.1768,,,,,,0.22074,0.0075,0.0224,,,,,
1.4271,0.1813,,,,,,0.22931,0.0094,0.0233,,,,,
1.6526,0.1946,,,,,,0.24348,0.03,0.0299,,,,,
0.1005,0.2121,,,,,,0.11448,0.1856,0.0404,,,,,
0.1204,0.2118,,,,,,-0.1932,0.0515,0.0224,,,,,
0.1436,0.2153,,,,,,-0.1622,0.02,0.0157,,,,,
0.1716,0.2236,,,,,,-0.2269,0.0113,0.0159,,,,,
0.2042,0.2288,,,,,,-0.1464,0.0105,0.014,,,,,
0.2443,0.2263,,,,,,0.01297,0.0118,0.0095,,,,,
0.2903,0.2236,,,,,,0.11831,0.0103,0.0111,,,,,
0.3464,0.2202,,,,,,0.2177,0.0082,0.0218,,,,,
0.4128,0.2235,,,,,,0.3118,0.0068,0.0396,,,,,
0.4911,0.2283,,,,,,0.2979,0.0084,0.0448,,,,,
0.5901,0.2227,,,,,,0.27573,0.0087,0.0224,,,,,
0.7024,0.2246,,,,,,0.20937,0.0086,0.0189,,,,,
0.8391,0.2227,,,,,,0.20729,0.0101,0.0206,,,,,
1.0056,0.2227,,,,,,0.23849,0.0089,0.025,,,,,
1.1998,0.2229,,,,,,0.25222,0.0074,0.0253,,,,,
1.4216,0.2274,,,,,,0.25577,0.0083,0.0265,,,,,
1.7065,0.2235,,,,,,0.25993,0.0088,0.0249,,,,,
2.0142,0.2416,,,,,,0.29197,0.0176,0.0308,,,,,
0.1437,0.2676,,,,,,-0.0469,0.1006,0.0248,,,,,
0.1719,0.2667,,,,,,-0.1396,0.024,0.0198,,,,,
0.2043,0.2717,,,,,,-0.202,0.0116,0.0208,,,,,
0.2436,0.277,,,,,,-0.1876,0.009,0.0147,,,,,
0.2905,0.2774,,,,,,-0.0643,0.01,0.0089,,,,,
0.3468,0.2736,,,,,,0.10806,0.0103,0.0182,,,,,
0.4129,0.2708,,,,,,0.2212,0.0097,0.0247,,,,,
0.4923,0.273,,,,,,0.33401,0.0079,0.0437,,,,,
0.5878,0.2767,,,,,,0.3954,0.0101,0.0568,,,,,
0.703,0.2712,,,,,,0.34428,0.0099,0.0551,,,,,
0.8368,0.2769,,,,,,0.31146,0.0094,0.0226,,,,,
1.0025,0.2736,,,,,,0.24139,0.0122,0.0254,,,,,
1.1995,0.2728,,,,,,0.3004,0.0104,0.0259,,,,,
1.427,0.273,,,,,,0.30159,0.0086,0.0302,,,,,
1.6975,0.2765,,,,,,0.31809,0.0096,0.0321,,,,,
2.0377,0.2735,,,,,,0.32063,0.0102,0.0287,,,,,
2.3948,0.2879,,,,,,0.31402,0.0186,0.0327,,,,,
0.1722,0.3144,,,,,,-0.0834,0.1083,0.0534,,,,,
0.2043,0.3199,,,,,,-0.0801,0.0341,0.0202,,,,,
0.2436,0.3213,,,,,,-0.1362,0.0137,0.0171,,,,,
0.2907,0.3237,,,,,,-0.1891,0.0078,0.0141,,,,,
0.3462,0.3295,,,,,,-0.1116,0.008,0.0081,,,,,
0.4128,0.327,,,,,,0.07631,0.0097,0.02,,,,,
0.4927,0.3253,,,,,,0.20043,0.0113,0.0386,,,,,
0.5861,0.3224,,,,,,0.34398,0.0098,0.0536,,,,,
0.7028,0.3243,,,,,,0.41244,0.0109,0.0679,,,,,
0.8392,0.324,,,,,,0.39994,0.0114,0.0788,,,,,
0.992,0.3265,,,,,,0.37579,0.0117,0.0299,,,,,
1.1993,0.3229,,,,,,0.27395,0.0134,0.0258,,,,,
1.4268,0.3227,,,,,,0.30601,0.0114,0.024,,,,,
1.7,0.3233,,,,,,0.34616,0.0098,0.0344,,,,,
2.0332,0.3267,,,,,,0.37359,0.0114,0.0359,,,,,
2.4283,0.323,,,,,,0.36199,0.0117,0.0319,,,,,
2.7988,0.3366,,,,,,0.3573,0.0276,0.0393,,,,,
0.2044,0.3651,,,,,,0.14916,0.1498,0.0513,,,,,
0.2436,0.3687,,,,,,-0.0364,0.0428,0.0173,,,,,
0.2911,0.3684,,,,,,-0.1285,0.0142,0.0157,,,,,
0.3458,0.3751,,,,,,-0.1632,0.0079,0.0128,,,,,
0.4131,0.3805,,,,,,-0.1232,0.0073,0.0071,,,,,
0.4924,0.3779,,,,,,0.0209,0.0098,0.0222,,,,,
0.5878,0.3751,,,,,,0.24432,0.0123,0.0533,,,,,
0.6987,0.3714,,,,,,0.34323,0.0142,0.0615,,,,,
0.8389,0.3743,,,,,,0.44167,0.0116,0.0698,,,,,
1.0008,0.3763,,,,,,0.45679,0.0123,0.0715,,,,,
1.197,0.3744,,,,,,0.41965,0.0152,0.0306,,,,,
1.4258,0.3729,,,,,,0.33829,0.0142,0.0275,,,,,
1.7013,0.3732,,,,,,0.33925,0.012,0.0263,,,,,
2.0295,0.3749,,,,,,0.37625,0.0119,0.0342,,,,,
2.417,0.3747,,,,,,0.38722,0.0138,0.0358,,,,,
2.8877,0.3752,,,,,,0.39999,0.0141,0.0353,,,,,
3.2834,0.3916,,,,,,0.49571,0.0677,0.0461,,,,,
0.2436,0.4064,,,,,,0.01297,0.1355,0.1207,,,,,
0.2913,0.4132,,,,,,-0.0633,0.0369,0.0169,,,,,
0.3462,0.4202,,,,,,-0.1043,0.0153,0.0129,,,,,
0.4134,0.4227,,,,,,-0.155,0.0085,0.0096,,,,,
0.4924,0.4258,,,,,,-0.1272,0.0078,0.0069,,,,,
0.5882,0.4287,,,,,,0.00833,0.0093,0.0233,,,,,
0.6947,0.423,,,,,,0.224,0.014,0.0617,,,,,
0.8383,0.4232,,,,,,0.33129,0.0173,0.0627,,,,,
1.0018,0.4232,,,,,,0.46976,0.0126,0.059,,,,,
1.1817,0.4286,,,,,,0.50043,0.0158,0.0479,,,,,
1.4265,0.4214,,,,,,0.4448,0.0159,0.0308,,,,,
1.7034,0.4251,,,,,,0.42967,0.0147,0.0314,,,,,
2.0322,0.4241,,,,,,0.35066,0.0138,0.0271,,,,,
2.4182,0.4244,,,,,,0.40117,0.0145,0.0351,,,,,
2.8907,0.4237,,,,,,0.39184,0.0168,0.034,,,,,
3.3897,0.4284,,,,,,0.45416,0.0213,0.0402,,,,,
0.3465,0.4667,,,,,,-0.0254,0.0475,0.0172,,,,,
0.4136,0.4638,,,,,,-0.0941,0.015,0.014,,,,,
0.4922,0.4692,,,,,,-0.1511,0.008,0.0082,,,,,
0.5883,0.4784,,,,,,-0.1304,0.0076,0.0084,,,,,
0.6997,0.4751,,,,,,0.0136,0.0106,0.0264,,,,,
0.8377,0.4753,,,,,,0.2367,0.0185,0.0557,,,,,
1.0022,0.4738,,,,,,0.3411,0.0179,0.0496,,,,,
1.1862,0.4729,,,,,,0.43673,0.0157,0.037,,,,,
1.4248,0.4746,,,,,,0.46684,0.0201,0.0385,,,,,
1.7015,0.4709,,,,,,0.45097,0.0168,0.0297,,,,,
2.031,0.4747,,,,,,0.46899,0.0162,0.0343,,,,,
2.4182,0.4727,,,,,,0.36782,0.0158,0.0308,,,,,
2.8739,0.475,,,,,,0.43465,0.0185,0.0322,,,,,
3.444,0.4742,,,,,,0.43721,0.0192,0.0369,,,,,
3.9515,0.4821,,,,,,0.51228,0.0572,0.0476,,,,,
0.4136,0.5122,,,,,,0.00468,0.0457,0.0247,,,,,
0.4921,0.5186,,,,,,-0.0576,0.0191,0.0078,,,,,
0.5881,0.5197,,,,,,-0.131,0.0097,0.0057,,,,,
0.701,0.5221,,,,,,-0.109,0.008,0.0113,,,,,
0.8321,0.5271,,,,,,0.00423,0.0144,0.0209,,,,,
1.0019,0.5273,,,,,,0.20708,0.0189,0.0377,,,,,
1.1939,0.5245,,,,,,0.3561,0.0196,0.0378,,,,,
1.4208,0.5197,,,,,,0.45089,0.0217,0.0318,,,,,
1.6988,0.5235,,,,,,0.46834,0.0199,0.0334,,,,,
2.0301,0.521,,,,,,0.47026,0.0175,0.0293,,,,,
2.4232,0.5248,,,,,,0.46202,0.0165,0.0315,,,,,
2.8717,0.5249,,,,,,0.42691,0.0209,0.0356,,,,,
3.446,0.5235,,,,,,0.43584,0.0224,0.0326,,,,,
4.0224,0.5263,,,,,,0.49483,0.0311,0.0456,,,,,
0.4919,0.5666,,,,,,0.16604,0.0714,0.0279,,,,,
0.588,0.5626,,,,,,-0.0844,0.0202,0.0085,,,,,
0.701,0.5661,,,,,,-0.1045,0.0098,0.0057,,,,,
0.8254,0.5718,,,,,,-0.1056,0.0109,0.0107,,,,,
1.0009,0.5801,,,,,,-0.0213,0.0154,0.015,,,,,
1.1944,0.5782,,,,,,0.17004,0.0201,0.0298,,,,,
1.406,0.5725,,,,,,0.31456,0.0274,0.0309,,,,,
1.699,0.5689,,,,,,0.47335,0.0235,0.0312,,,,,
2.0294,0.5773,,,,,,0.50699,0.0209,0.0313,,,,,
2.421,0.5716,,,,,,0.47142,0.0209,0.0286,,,,,
2.869,0.5749,,,,,,0.49631,0.0191,0.0374,,,,,
3.4411,0.5741,,,,,,0.42228,0.0275,0.0345,,,,,
4.0841,0.5746,,,,,,0.45192,0.0284,0.0321,,,,,
4.6315,0.5852,,,,,,0.63981,0.1364,0.0554,,,,,
0.5878,0.6106,,,,,,-0.0339,0.0767,0.0267,,,,,
0.7013,0.6165,,,,,,-0.0034,0.0283,0.0139,,,,,
0.8247,0.6153,,,,,,-0.0744,0.0147,0.0067,,,,,
1.0001,0.625,,,,,,-0.1143,0.0144,0.0118,,,,,
1.1939,0.6303,,,,,,-0.0197,0.0165,0.0147,,,,,
1.4042,0.6252,,,,,,0.18451,0.0247,0.0247,,,,,
1.6993,0.623,,,,,,0.34253,0.0327,0.0281,,,,,
2.0311,0.6235,,,,,,0.438,0.0278,0.0271,,,,,
2.4202,0.6239,,,,,,0.54089,0.0234,0.0347,,,,,
2.8777,0.623,,,,,,0.48745,0.0245,0.0309,,,,,
3.4118,0.6235,,,,,,0.46217,0.027,0.0335,,,,,
4.1092,0.6235,,,,,,0.48181,0.0322,0.0399,,,,,
4.7111,0.6285,,,,,,0.49814,0.0663,0.0394,,,,,
0.01463,,1.74386,,,,,-0.5135,0.6352,0.0834,,,,,
0.01457,,1.78034,,,,,-0.8919,0.531,0.2008,,,,,
0.01462,,1.82244,,,,,-0.0537,0.6614,0.1883,,,,,
0.01755,,1.66343,,,,,-0.2184,0.8196,0.1573,,,,,
0.01755,,1.70468,,,,,0.19858,0.406,0.123,,,,,
0.01743,,1.74273,,,,,-0.1548,0.2634,0.0624,,,,,
0.01741,,1.77983,,,,,-0.0349,0.2461,0.177,,,,,
0.01744,,1.82232,,,,,-0.567,0.2699,0.1594,,,,,
0.01734,,1.84725,,,,,-0.4562,0.5769,0.2437,,,,,
0.02105,,1.62419,,,,,0.23611,0.5353,0.0781,,,,,
0.02097,,1.66224,,,,,-0.0251,0.3195,0.043,,,,,
0.02083,,1.70272,,,,,-0.3233,0.2031,0.0783,,,,,
0.02075,,1.74151,,,,,-0.2581,0.171,0.0655,,,,,
0.02074,,1.77856,,,,,0.12622,0.1683,0.1263,,,,,
0.02067,,1.82025,,,,,-0.0034,0.2,0.1836,,,,,
0.02057,,1.84765,,,,,0.18072,0.5434,0.3113,,,,,
0.02499,,1.503,,,,,-1.1555,0.8286,0.2749,,,,,
0.02518,,1.54372,,,,,-0.2602,0.478,0.0621,,,,,
0.02513,,1.58393,,,,,-0.3737,0.2828,0.056,,,,,
0.02494,,1.62285,,,,,-0.0948,0.1697,0.0219,,,,,
0.02481,,1.66143,,,,,0.09683,0.1287,0.0369,,,,,
0.02477,,1.70148,,,,,-0.0221,0.0948,0.0421,,,,,
0.02465,,1.74088,,,,,0.02022,0.0903,0.0956,,,,,
0.02451,,1.7771,,,,,-0.0294,0.0994,0.0785,,,,,
0.02448,,1.81845,,,,,-0.1995,0.1297,0.1469,,,,,
0.02452,,1.84787,,,,,0.14359,0.3687,0.2557,,,,,
0.02997,,1.42408,,,,,-1.3003,0.8586,0.2088,,,,,
0.0301,,1.46486,,,,,-0.4123,0.4212,0.0195,,,,,
0.03003,,1.50398,,,,,0.01411,0.2101,0.0484,,,,,
0.02978,,1.54176,,,,,0.14546,0.1377,0.0277,,,,,
0.02961,,1.58253,,,,,-0.0263,0.1042,0.0341,,,,,
0.02947,,1.62123,,,,,-0.1689,0.0795,0.0223,,,,,
0.02946,,1.66206,,,,,-0.1214,0.0632,0.0338,,,,,
0.02925,,1.69963,,,,,-0.1773,0.0541,0.0561,,,,,
0.02911,,1.73982,,,,,0.0046,0.0618,0.0603,,,,,
0.02908,,1.77744,,,,,-0.0868,0.077,0.0634,,,,,
0.02913,,1.8174,,,,,-0.1067,0.0969,0.1184,,,,,
0.02916,,1.84715,,,,,0.08968,0.2601,0.2059,,,,,
0.02989,,2.10466,,,,,-0.7967,0.7145,0.2649,,,,,
0.02992,,2.14496,,,,,0.13369,0.3192,0.077,,,,,
0.02972,,2.163,,,,,0.84871,0.5664,0.1237,,,,,
0.0359,,1.30216,,,,,0.60863,0.8485,0.023,,,,,
0.03606,,1.34313,,,,,0.18952,0.5674,0.0541,,,,,
0.03605,,1.38369,,,,,0.47308,0.3441,0.054,,,,,
0.03584,,1.42339,,,,,-0.0694,0.1956,0.0184,,,,,
0.03555,,1.46333,,,,,-0.1525,0.1171,0.0164,,,,,
0.0354,,1.50215,,,,,-0.0118,0.0743,0.0324,,,,,
0.03527,,1.54066,,,,,-0.0894,0.0621,0.0134,,,,,
0.03513,,1.58148,,,,,0.02331,0.0515,0.0273,,,,,
0.03492,,1.62039,,,,,0.00373,0.0467,0.0163,,,,,
0.03474,,1.66063,,,,,-0.1265,0.0415,0.0233,,,,,
0.03462,,1.69846,,,,,-0.1736,0.0441,0.054,,,,,
0.03473,,1.73935,,,,,-0.0478,0.05,0.0537,,,,,
0.03471,,1.77872,,,,,0.06004,0.062,0.0826,,,,,
0.03467,,1.81706,,,,,0.06495,0.0777,0.0971,,,,,
0.03467,,1.84613,,,,,0.11756,0.2059,0.1637,,,,,
0.03551,,2.02388,,,,,0.15677,0.848,0.0888,,,,,
0.0359,,2.06604,,,,,0.56253,0.3912,0.0675,,,,,
0.03583,,2.10453,,,,,-0.1146,0.1783,0.0395,,,,,
0.03537,,2.14212,,,,,0.06915,0.1096,0.0605,,,,,
0.03494,,2.16231,,,,,-0.3161,0.282,0.0833,,,,,
0.04302,,1.18536,,,,,-0.3604,0.5389,0.0306,,,,,
0.04319,,1.22288,,,,,-0.2776,0.2899,0.0099,,,,,
0.04305,,1.26103,,,,,0.18075,0.2243,0.0316,,,,,
0.04274,,1.30137,,,,,0.02921,0.1899,0.0221,,,,,
0.04249,,1.34175,,,,,-0.357,0.1484,0.0428,,,,,
0.04236,,1.38223,,,,,0.12001,0.1078,0.039,,,,,
0.04222,,1.42206,,,,,-0.0267,0.0776,0.0174,,,,,
0.04206,,1.46266,,,,,0.05479,0.0537,0.0144,,,,,
0.04177,,1.50055,,,,,-0.0531,0.0402,0.026,,,,,
0.04164,,1.5403,,,,,-0.0637,0.0388,0.0102,,,,,
0.04144,,1.57987,,,,,-0.1042,0.0375,0.0222,,,,,
0.04141,,1.62022,,,,,-0.0458,0.0382,0.0113,,,,,
0.0414,,1.66004,,,,,-0.0984,0.0369,0.0183,,,,,
0.04141,,1.6994,,,,,-0.0858,0.0396,0.0275,,,,,
0.04139,,1.73871,,,,,-0.0581,0.0434,0.0304,,,,,
0.04137,,1.77969,,,,,-0.0752,0.0537,0.0469,,,,,
0.04138,,1.81727,,,,,-0.1195,0.0683,0.0807,,,,,
0.04138,,1.84524,,,,,-0.5502,0.1796,0.1359,,,,,
0.04242,,1.94314,,,,,0.03786,0.8602,0.121,,,,,
0.04268,,1.98393,,,,,0.17332,0.5022,0.0359,,,,,
0.04304,,2.02635,,,,,-0.2209,0.2002,0.0195,,,,,
0.04261,,2.06399,,,,,-0.0852,0.0969,0.0231,,,,,
0.04204,,2.10158,,,,,-0.019,0.066,0.0291,,,,,
0.04158,,2.13988,,,,,-0.1333,0.0639,0.0494,,,,,
0.04104,,2.16159,,,,,-0.3054,0.2528,0.072,,,,,
0.05091,,1.18439,,,,,-0.2795,0.1192,0.0146,,,,,
0.05055,,1.22068,,,,,-0.2532,0.0818,0.0196,,,,,
0.05034,,1.25973,,,,,-0.1678,0.0836,0.0186,,,,,
0.0504,,1.30105,,,,,-0.0128,0.0783,0.0207,,,,,
0.05013,,1.341,,,,,-0.0252,0.0661,0.0345,,,,,
0.04982,,1.38091,,,,,-0.004,0.057,0.0345,,,,,
0.04964,,1.42122,,,,,-0.0865,0.0483,0.0152,,,,,
0.04943,,1.46139,,,,,-0.1133,0.039,0.0119,,,,,
0.04942,,1.50024,,,,,-0.0688,0.0336,0.0207,,,,,
0.04948,,1.53988,,,,,-0.0485,0.0329,0.0103,,,,,
0.04947,,1.57989,,,,,-0.0428,0.034,0.0159,,,,,
0.04942,,1.62013,,,,,-0.0805,0.0339,0.0089,,,,,
0.04933,,1.65956,,,,,-0.1067,0.0339,0.0127,,,,,
0.04942,,1.70007,,,,,-0.0887,0.0353,0.0332,,,,,
0.04933,,1.73833,,,,,-0.0128,0.0382,0.0289,,,,,
0.04941,,1.7804,,,,,-0.0835,0.0476,0.0535,,,,,
0.04939,,1.81762,,,,,-0.0395,0.0602,0.0682,,,,,
0.0493,,1.8449,,,,,-0.1847,0.1622,0.1083,,,,,
0.0511,,1.90406,,,,,-1.1885,0.4321,0.1423,,,,,
0.05163,,1.94554,,,,,0.1181,0.1966,0.0368,,,,,
0.05132,,1.98373,,,,,-0.0893,0.0975,0.0333,,,,,
0.0505,,2.02283,,,,,-0.0223,0.0561,0.0124,,,,,
0.04978,,2.06311,,,,,-0.0374,0.0488,0.0183,,,,,
0.04941,,2.09959,,,,,-0.0076,0.0456,0.0248,,,,,
0.04945,,2.13928,,,,,0.01376,0.052,0.0421,,,,,
0.0483,,2.16078,,,,,0.07634,0.3372,0.0601,,,,,
0.05952,,1.18298,,,,,-0.1674,0.057,0.0124,,,,,
0.0597,,1.2203,,,,,-0.2637,0.0449,0.0162,,,,,
0.05961,,1.25935,,,,,-0.2483,0.0472,0.0171,,,,,
0.05918,,1.29962,,,,,-0.0165,0.0512,0.0193,,,,,
0.05896,,1.34001,,,,,-0.0115,0.0528,0.0292,,,,,
0.059,,1.38053,,,,,-0.0127,0.05,0.0283,,,,,
0.05902,,1.42076,,,,,-0.0016,0.0447,0.0123,,,,,
0.05914,,1.46161,,,,,-0.0164,0.0373,0.0113,,,,,
0.05916,,1.50054,,,,,-0.0443,0.0299,0.0173,,,,,
0.05903,,1.5397,,,,,-0.0083,0.0303,0.0111,,,,,
0.059,,1.5797,,,,,-0.0338,0.0315,0.0111,,,,,
0.059,,1.62006,,,,,-0.0158,0.0321,0.0067,,,,,
0.05891,,1.65964,,,,,-0.0444,0.0333,0.0095,,,,,
0.05903,,1.7002,,,,,-0.0603,0.032,0.0147,,,,,
0.05894,,1.73796,,,,,-0.041,0.0367,0.0284,,,,,
0.05903,,1.77974,,,,,-0.0175,0.042,0.0419,,,,,
0.05905,,1.81841,,,,,-0.1347,0.0535,0.0575,,,,,
0.06064,,1.85688,,,,,-0.2495,0.1108,0.0469,,,,,
0.06139,,1.9034,,,,,-0.0768,0.0754,0.016,,,,,
0.06036,,1.94212,,,,,-0.0164,0.0488,0.0252,,,,,
0.0596,,1.98102,,,,,0.0128,0.0405,0.031,,,,,
0.05911,,2.01765,,,,,-0.0345,0.039,0.0115,,,,,
0.05898,,2.05939,,,,,-0.0598,0.0376,0.019,,,,,
0.05905,,2.0994,,,,,-0.0487,0.0403,0.022,,,,,
0.05891,,2.13823,,,,,0.0018,0.0458,0.036,,,,,
0.06033,,2.66202,,,,,0.14528,0.7197,1.0764,,,,,
0.07071,,1.18318,,,,,-0.2518,0.0423,0.0132,,,,,
0.07051,,1.21974,,,,,-0.3123,0.0342,0.0205,,,,,
0.07048,,1.25849,,,,,-0.2478,0.0407,0.0165,,,,,
0.07061,,1.29936,,,,,-0.0237,0.0484,0.0175,,,,,
0.07061,,1.34015,,,,,0.06689,0.0497,0.0238,,,,,
0.07045,,1.38038,,,,,-0.042,0.0471,0.0214,,,,,
0.07058,,1.4211,,,,,-0.0953,0.0423,0.0091,,,,,
0.07055,,1.46168,,,,,-0.0788,0.0335,0.0114,,,,,
0.07044,,1.50008,,,,,0.00633,0.0286,0.016,,,,,
0.07052,,1.53977,,,,,0.02803,0.0289,0.0133,,,,,
0.07046,,1.57979,,,,,-0.0236,0.0304,0.0084,,,,,
0.07033,,1.61949,,,,,-0.0108,0.0315,0.0076,,,,,
0.07059,,1.66111,,,,,-0.1248,0.0317,0.0105,,,,,
0.07049,,1.69972,,,,,-0.0806,0.0294,0.0166,,,,,
0.07056,,1.73848,,,,,-0.0363,0.0346,0.0272,,,,,
0.07095,,1.7794,,,,,0.01097,0.0352,0.0513,,,,,
0.07151,,1.82046,,,,,-0.1019,0.0362,0.0295,,,,,
0.07153,,1.86074,,,,,-0.0415,0.0396,0.0135,,,,,
0.07093,,1.9007,,,,,-0.0219,0.0349,0.0164,,,,,
0.07045,,1.93984,,,,,-0.0575,0.0337,0.0242,,,,,
0.07054,,1.98034,,,,,-0.0246,0.0328,0.0276,,,,,
0.07053,,2.02007,,,,,0.01375,0.0322,0.0128,,,,,
0.07043,,2.05951,,,,,-0.0104,0.0338,0.0165,,,,,
0.07029,,2.09909,,,,,-0.0132,0.0367,0.028,,,,,
0.0703,,2.13706,,,,,0.02825,0.044,0.0318,,,,,
0.07228,,2.62327,,,,,0.21659,0.4398,0.4983,,,,,
0.07278,,2.66199,,,,,0.20761,0.2435,0.0694,,,,,
0.08418,,1.18289,,,,,-0.2407,0.0371,0.0138,,,,,
0.08414,,1.21958,,,,,-0.2782,0.0311,0.0198,,,,,
0.08413,,1.25845,,,,,-0.2174,0.0374,0.0155,,,,,
0.08408,,1.29916,,,,,-0.0538,0.0454,0.0155,,,,,
0.0841,,1.33994,,,,,0.03417,0.0483,0.0186,,,,,
0.08428,,1.38074,,,,,0.01051,0.0453,0.0152,,,,,
0.08414,,1.42094,,,,,0.04529,0.0395,0.0074,,,,,
0.08413,,1.46133,,,,,-0.0785,0.0331,0.0118,,,,,
0.08411,,1.50031,,,,,-0.0007,0.0279,0.0166,,,,,
0.08414,,1.53961,,,,,-0.0149,0.0285,0.0148,,,,,
0.08424,,1.57979,,,,,-0.0293,0.0296,0.0093,,,,,
0.08456,,1.62008,,,,,-0.0014,0.0303,0.0075,,,,,
