Q2,x,W,g1,dg1(stat),dg1(sys),dg1(tot),g1/F1,dg1/F1(stat),dg1/F1(sys),dg1/F1(tot),A1,dA1(stat),dA1(sys),dA1(tot)
0.144,0.1344,1.345,,,,,,,,,0.3822,0.2574,0.0757,0.2683
0.144,0.1311,1.355,,,,,,,,,0.1027,0.2581,0.0363,0.2606
0.144,0.1279,1.365,,,,,,,,,-0.3344,0.2504,0.0645,0.2586
0.144,0.1249,1.375,,,,,,,,,-0.4056,0.2486,0.0807,0.2614
0.144,0.122,1.385,,,,,,,,,0.0273,0.2449,0.0266,0.2463
0.144,0.1192,1.395,,,,,,,,,-0.1288,0.2415,0.0325,0.2437
0.144,0.1165,1.405,,,,,,,,,0.0388,0.2391,0.0252,0.2404
0.144,0.1139,1.415,,,,,,,,,0.006,0.2336,0.0289,0.2354
0.144,0.1114,1.425,,,,,,,,,-0.1004,0.2275,0.0275,0.2292
0.144,0.109,1.435,,,,,,,,,-0.469,0.2207,0.0698,0.2315
0.144,0.1066,1.445,,,,,,,,,0.2462,0.2102,0.0343,0.213
0.144,0.1044,1.455,,,,,,,,,0.05,0.2011,0.0259,0.2028
0.144,0.1022,1.465,,,,,,,,,-0.1764,0.196,0.0278,0.198
0.144,0.1001,1.475,,,,,,,,,0.2191,0.1892,0.0339,0.1922
0.144,0.0981,1.485,,,,,,,,,-0.0276,0.1835,0.0309,0.1861
0.144,0.0962,1.495,,,,,,,,,-0.168,0.1776,0.023,0.1791
0.144,0.0943,1.505,,,,,,,,,0.2979,0.1758,0.0293,0.1782
0.144,0.0925,1.515,,,,,,,,,0.0187,0.1731,0.0191,0.1742
0.144,0.0907,1.525,,,,,,,,,0.0134,0.1738,0.0209,0.1751
0.144,0.089,1.535,,,,,,,,,-0.3129,0.175,0.0355,0.1786
0.144,0.0873,1.545,,,,,,,,,0.1496,0.176,0.0218,0.1773
0.144,0.0857,1.555,,,,,,,,,0.0839,0.1838,0.0293,0.1861
0.144,0.0841,1.565,,,,,,,,,0.2003,0.1846,0.0276,0.1867
0.144,0.0826,1.575,,,,,,,,,0.2924,0.1856,0.0299,0.188
0.144,0.0811,1.585,,,,,,,,,0.2227,0.1865,0.0314,0.1891
0.171,0.3666,1.085,,,,,,,,,0.6684,1.3361,0.9997,1.6687
0.171,0.3502,1.095,,,,,,,,,-0.0898,1.0879,0.9281,1.43
0.171,0.3351,1.105,,,,,,,,,0.8291,0.9367,0.374,1.0086
0.171,0.3211,1.115,,,,,,,,,-0.7938,0.797,0.5377,0.9614
0.171,0.3082,1.125,,,,,,,,,-0.5065,0.6876,0.3085,0.7536
0.171,0.2961,1.135,,,,,,,,,-0.5332,0.6044,0.2411,0.6507
0.171,0.2849,1.145,,,,,,,,,-0.6117,0.5243,0.1894,0.5575
0.171,0.2743,1.155,,,,,,,,,-0.1972,0.4536,0.1129,0.4674
0.171,0.2645,1.165,,,,,,,,,0.1895,0.3953,0.0982,0.4073
0.171,0.2553,1.175,,,,,,,,,-0.8197,0.3485,0.1676,0.3867
0.171,0.2466,1.185,,,,,,,,,-0.7081,0.3091,0.1526,0.3447
0.171,0.2384,1.195,,,,,,,,,-0.6967,0.281,0.1428,0.3152
0.171,0.2307,1.205,,,,,,,,,-0.5186,0.2566,0.1048,0.2772
0.171,0.2234,1.215,,,,,,,,,-0.3397,0.2409,0.0698,0.2508
0.171,0.2165,1.225,,,,,,,,,-0.3102,0.2291,0.0678,0.2389
0.171,0.2099,1.235,,,,,,,,,-0.695,0.2248,0.1207,0.2552
0.171,0.2037,1.245,,,,,,,,,-0.6455,0.2227,0.1157,0.251
0.171,0.1978,1.255,,,,,,,,,-0.8601,0.2258,0.1493,0.2707
0.171,0.1922,1.265,,,,,,,,,-0.7515,0.2316,0.1413,0.2713
0.171,0.1869,1.275,,,,,,,,,-0.5646,0.2379,0.1091,0.2617
0.171,0.1818,1.285,,,,,,,,,0.1489,0.2437,0.0615,0.2513
0.171,0.177,1.295,,,,,,,,,-0.1717,0.2504,0.0495,0.2552
0.171,0.1723,1.305,,,,,,,,,0.1626,0.2553,0.0587,0.262
0.171,0.1679,1.315,,,,,,,,,-0.1991,0.2603,0.0526,0.2656
0.171,0.1637,1.325,,,,,,,,,-0.3406,0.2601,0.0742,0.2705
0.171,0.1596,1.335,,,,,,,,,-0.0754,0.2639,0.0401,0.2669
0.171,0.1557,1.345,,,,,,,,,0.3476,0.2643,0.0559,0.2701
0.171,0.152,1.355,,,,,,,,,0.0924,0.2658,0.033,0.2678
0.171,0.1484,1.365,,,,,,,,,-0.2082,0.2598,0.046,0.2638
0.171,0.1449,1.375,,,,,,,,,0.1051,0.2585,0.0299,0.2602
0.171,0.1416,1.385,,,,,,,,,0.2584,0.2534,0.0421,0.2569
0.171,0.1384,1.395,,,,,,,,,0.3321,0.2471,0.0579,0.2538
0.171,0.1354,1.405,,,,,,,,,0.148,0.2424,0.0337,0.2447
0.171,0.1324,1.415,,,,,,,,,-0.0874,0.2363,0.0314,0.2384
0.171,0.1296,1.425,,,,,,,,,-0.154,0.2317,0.0324,0.234
0.171,0.1268,1.435,,,,,,,,,0.0273,0.224,0.0243,0.2253
0.171,0.1242,1.445,,,,,,,,,0.291,0.2189,0.0339,0.2215
0.171,0.1216,1.455,,,,,,,,,0.081,0.21,0.0226,0.2112
0.171,0.1191,1.465,,,,,,,,,-0.2194,0.204,0.0297,0.2062
0.171,0.1167,1.475,,,,,,,,,-0.041,0.1964,0.0215,0.1976
0.171,0.1144,1.485,,,,,,,,,0.0618,0.1896,0.0214,0.1908
0.171,0.1122,1.495,,,,,,,,,-0.015,0.1805,0.0217,0.1818
0.171,0.11,1.505,,,,,,,,,0.3245,0.1732,0.0333,0.1764
0.171,0.1079,1.515,,,,,,,,,0.3596,0.1684,0.043,0.1738
0.171,0.1059,1.525,,,,,,,,,-0.4364,0.1667,0.0464,0.173
0.171,0.1039,1.535,,,,,,,,,-0.3177,0.1662,0.0396,0.1709
0.171,0.102,1.545,,,,,,,,,-0.0378,0.1682,0.026,0.1702
0.171,0.1002,1.555,,,,,,,,,-0.0947,0.1727,0.0251,0.1745
0.171,0.0984,1.565,,,,,,,,,-0.089,0.1768,0.02,0.1779
0.171,0.0966,1.575,,,,,,,,,0.1271,0.1775,0.0213,0.1788
0.171,0.0949,1.585,,,,,,,,,0.1502,0.18,0.0371,0.1838
0.205,0.4096,1.085,,,,,,,,,-0.4035,0.9567,2.7533,2.9148
0.205,0.3925,1.095,,,,,,,,,0.4636,0.7568,0.6044,0.9685
0.205,0.3766,1.105,,,,,,,,,0.151,0.6448,0.4811,0.8045
0.205,0.3619,1.115,,,,,,,,,0.5766,0.553,0.2651,0.6133
0.205,0.3481,1.125,,,,,,,,,-0.0477,0.4686,0.2305,0.5222
0.205,0.3352,1.135,,,,,,,,,0.0024,0.424,0.1697,0.4567
0.205,0.3232,1.145,,,,,,,,,0.0587,0.3594,0.1332,0.3833
0.205,0.3119,1.155,,,,,,,,,-0.4629,0.3011,0.1432,0.3334
0.205,0.3012,1.165,,,,,,,,,-0.227,0.2645,0.0966,0.2816
0.205,0.2912,1.175,,,,,,,,,-0.24,0.2281,0.0836,0.2429
0.205,0.2818,1.185,,,,,,,,,-0.4052,0.2037,0.0992,0.2266
0.205,0.2729,1.195,,,,,,,,,-0.4232,0.1781,0.0955,0.2021
0.205,0.2644,1.205,,,,,,,,,-0.4974,0.1617,0.105,0.1928
0.205,0.2564,1.215,,,,,,,,,-0.5057,0.1497,0.1023,0.1813
0.205,0.2488,1.225,,,,,,,,,-0.5284,0.1418,0.1055,0.1767
0.205,0.2416,1.235,,,,,,,,,-0.5614,0.1426,0.1134,0.1822
0.205,0.2347,1.245,,,,,,,,,-0.3571,0.137,0.0784,0.1578
0.205,0.2282,1.255,,,,,,,,,-0.3748,0.1409,0.0798,0.1619
0.205,0.222,1.265,,,,,,,,,-0.4597,0.1422,0.0956,0.1713
0.205,0.216,1.275,,,,,,,,,-0.2244,0.1444,0.0575,0.1554
0.205,0.2104,1.285,,,,,,,,,-0.2191,0.147,0.0554,0.1571
0.205,0.2049,1.295,,,,,,,,,-0.4007,0.1434,0.0817,0.165
0.205,0.1997,1.305,,,,,,,,,-0.0403,0.1539,0.0388,0.1587
0.205,0.1948,1.315,,,,,,,,,-0.2016,0.149,0.0508,0.1574
0.205,0.19,1.325,,,,,,,,,-0.043,0.1544,0.0368,0.1587
0.205,0.1854,1.335,,,,,,,,,-0.0713,0.1556,0.0386,0.1603
0.205,0.181,1.345,,,,,,,,,0.0454,0.1541,0.0375,0.1586
0.205,0.1768,1.355,,,,,,,,,-0.0955,0.1466,0.0384,0.1515
0.205,0.1728,1.365,,,,,,,,,0.0713,0.1434,0.0317,0.1469
0.205,0.1689,1.375,,,,,,,,,-0.0921,0.1399,0.0353,0.1443
0.205,0.1651,1.385,,,,,,,,,0.1786,0.1325,0.0374,0.1377
0.205,0.1615,1.395,,,,,,,,,0.1197,0.1301,0.0312,0.1338
0.205,0.158,1.405,,,,,,,,,0.09,0.123,0.0295,0.1265
0.205,0.1547,1.415,,,,,,,,,-0.0752,0.1238,0.0288,0.1271
0.205,0.1514,1.425,,,,,,,,,-0.1425,0.113,0.0315,0.1173
0.205,0.1483,1.435,,,,,,,,,-0.1004,0.1159,0.028,0.1192
0.205,0.1453,1.445,,,,,,,,,-0.075,0.1076,0.026,0.1107
0.205,0.1423,1.455,,,,,,,,,0.0281,0.1035,0.0238,0.1062
0.205,0.1395,1.465,,,,,,,,,-0.1329,0.1002,0.0264,0.1036
0.205,0.1368,1.475,,,,,,,,,-0.0524,0.0934,0.0216,0.0959
0.205,0.1341,1.485,,,,,,,,,0.087,0.0896,0.0213,0.0921
0.205,0.1316,1.495,,,,,,,,,-0.042,0.0846,0.0207,0.0871
0.205,0.1291,1.505,,,,,,,,,0.1598,0.0823,0.0251,0.086
0.205,0.1267,1.515,,,,,,,,,0.0365,0.0806,0.0205,0.0832
0.205,0.1243,1.525,,,,,,,,,0.0621,0.0811,0.0217,0.084
0.205,0.1221,1.535,,,,,,,,,0.1062,0.0787,0.0222,0.0818
0.205,0.1199,1.545,,,,,,,,,0.0167,0.0824,0.0212,0.0851
0.205,0.1177,1.555,,,,,,,,,0.062,0.0829,0.0209,0.0855
0.205,0.1157,1.565,,,,,,,,,0.0923,0.0838,0.0248,0.0874
0.205,0.1136,1.575,,,,,,,,,-0.1264,0.094,0.0215,0.0964
0.205,0.1117,1.585,,,,,,,,,-0.1589,0.0947,0.0223,0.0973
0.205,0.1098,1.595,,,,,,,,,0.1421,0.092,0.022,0.0946
0.205,0.1079,1.605,,,,,,,,,0.1502,0.0921,0.0221,0.0947
0.205,0.1061,1.615,,,,,,,,,0.1988,0.0932,0.0248,0.0964
0.205,0.1044,1.625,,,,,,,,,-0.009,0.0912,0.0173,0.0928
0.205,0.1027,1.635,,,,,,,,,-0.0844,0.0919,0.0175,0.0936
0.205,0.101,1.645,,,,,,,,,-0.0454,0.0887,0.0164,0.0902
0.205,0.0994,1.655,,,,,,,,,0.0672,0.0913,0.0171,0.0929
0.205,0.0978,1.665,,,,,,,,,0.1483,0.0898,0.0197,0.0919
0.205,0.0963,1.675,,,,,,,,,-0.1475,0.0865,0.0162,0.088
0.205,0.0948,1.685,,,,,,,,,-0.036,0.0877,0.0134,0.0887
0.205,0.0933,1.695,,,,,,,,,0.0308,0.0879,0.0144,0.0891
0.205,0.0919,1.705,,,,,,,,,0.0919,0.0906,0.018,0.0924
0.205,0.0905,1.715,,,,,,,,,-0.2053,0.0944,0.0215,0.0968
0.205,0.0892,1.725,,,,,,,,,0.0424,0.1024,0.0163,0.1037
0.205,0.0879,1.735,,,,,,,,,-0.0386,0.1081,0.0122,0.1088
0.244,0.4523,1.085,,,,,,,,,0.779,0.7676,1.0298,1.2844
0.244,0.4347,1.095,,,,,,,,,0.7164,0.5936,0.5158,0.7864
0.244,0.4183,1.105,,,,,,,,,0.7516,0.5116,0.3499,0.6198
0.244,0.403,1.115,,,,,,,,,0.2845,0.4303,0.3042,0.527
0.244,0.3886,1.125,,,,,,,,,0.4594,0.3864,0.241,0.4554
0.244,0.3751,1.135,,,,,,,,,-0.2192,0.3335,0.1882,0.3829
0.244,0.3624,1.145,,,,,,,,,0.1328,0.3003,0.1438,0.333
0.244,0.3504,1.155,,,,,,,,,-0.2027,0.2661,0.1176,0.2909
0.244,0.3391,1.165,,,,,,,,,-0.3792,0.2229,0.1173,0.2519
0.244,0.3284,1.175,,,,,,,,,-0.4085,0.1964,0.1126,0.2264
0.244,0.3183,1.185,,,,,,,,,-0.4894,0.1768,0.1193,0.2133
0.244,0.3087,1.195,,,,,,,,,-0.4268,0.1593,0.1028,0.1896
0.244,0.2996,1.205,,,,,,,,,-0.4138,0.14,0.0961,0.1698
0.244,0.291,1.215,,,,,,,,,-0.4663,0.1284,0.1056,0.1662
0.244,0.2828,1.225,,,,,,,,,-0.551,0.123,0.1194,0.1714
0.244,0.2749,1.235,,,,,,,,,-0.45,0.1202,0.1002,0.1565
0.244,0.2675,1.245,,,,,,,,,-0.4708,0.1173,0.1033,0.1563
0.244,0.2603,1.255,,,,,,,,,-0.3694,0.1177,0.0861,0.1458
0.244,0.2535,1.265,,,,,,,,,-0.4974,0.1211,0.1115,0.1646
0.244,0.247,1.275,,,,,,,,,-0.1752,0.1211,0.0526,0.132
0.244,0.2407,1.285,,,,,,,,,-0.2783,0.1248,0.0672,0.1417
0.244,0.2348,1.295,,,,,,,,,-0.264,0.1247,0.0655,0.1409
0.244,0.229,1.305,,,,,,,,,-0.3859,0.128,0.0866,0.1545
0.244,0.2235,1.315,,,,,,,,,-0.5125,0.1275,0.1072,0.1666
0.244,0.2183,1.325,,,,,,,,,-0.1618,0.1307,0.047,0.1389
0.244,0.2132,1.335,,,,,,,,,-0.1045,0.1275,0.0414,0.1341
0.244,0.2083,1.345,,,,,,,,,-0.0945,0.1286,0.041,0.135
0.244,0.2036,1.355,,,,,,,,,0.1329,0.1293,0.0395,0.1352
0.244,0.1991,1.365,,,,,,,,,0.0903,0.1274,0.0342,0.1319
0.244,0.1947,1.375,,,,,,,,,-0.0529,0.1242,0.0316,0.1282
0.244,0.1905,1.385,,,,,,,,,0.1818,0.1204,0.0366,0.1258
0.244,0.1865,1.395,,,,,,,,,0.0935,0.1215,0.0316,0.1255
0.244,0.1826,1.405,,,,,,,,,-0.1597,0.1151,0.0357,0.1205
0.244,0.1788,1.415,,,,,,,,,0.0565,0.1102,0.0291,0.114
0.244,0.1752,1.425,,,,,,,,,0.2159,0.1077,0.0427,0.1159
0.244,0.1716,1.435,,,,,,,,,0.1508,0.1059,0.0334,0.111
0.244,0.1682,1.445,,,,,,,,,0.0248,0.1023,0.0283,0.1061
0.244,0.1649,1.455,,,,,,,,,0.0141,0.0946,0.0267,0.0983
0.244,0.1618,1.465,,,,,,,,,-0.0906,0.0926,0.0257,0.0961
0.244,0.1587,1.475,,,,,,,,,-0.0072,0.0897,0.0224,0.0925
0.244,0.1557,1.485,,,,,,,,,0.1034,0.0856,0.0234,0.0887
0.244,0.1528,1.495,,,,,,,,,0.021,0.0841,0.0202,0.0865
0.244,0.1499,1.505,,,,,,,,,-0.0309,0.0815,0.0206,0.0841
0.244,0.1472,1.515,,,,,,,,,0.0282,0.0776,0.0214,0.0805
0.244,0.1446,1.525,,,,,,,,,0.1559,0.0774,0.028,0.0823
0.244,0.142,1.535,,,,,,,,,0.1027,0.0773,0.0246,0.0811
0.244,0.1395,1.545,,,,,,,,,0.1274,0.078,0.025,0.0819
0.244,0.1371,1.555,,,,,,,,,-0.0088,0.076,0.0215,0.079
0.244,0.1347,1.565,,,,,,,,,-0.0103,0.0764,0.0251,0.0804
0.244,0.1324,1.575,,,,,,,,,-0.0396,0.0849,0.0205,0.0873
0.244,0.1302,1.585,,,,,,,,,0.178,0.0819,0.0264,0.086
0.244,0.128,1.595,,,,,,,,,-0.0384,0.0852,0.0194,0.0874
0.244,0.1259,1.605,,,,,,,,,0.0734,0.0861,0.0208,0.0886
0.244,0.1238,1.615,,,,,,,,,0.0839,0.0864,0.0211,0.0889
0.244,0.1218,1.625,,,,,,,,,0.0303,0.0808,0.0188,0.083
0.244,0.1199,1.635,,,,,,,,,0.1112,0.0811,0.0212,0.0838
0.244,0.118,1.645,,,,,,,,,0.0807,0.0781,0.0191,0.0804
0.244,0.1161,1.655,,,,,,,,,-0.0267,0.0795,0.0161,0.0811
0.244,0.1143,1.665,,,,,,,,,-0.0057,0.0763,0.0154,0.0778
0.244,0.1126,1.675,,,,,,,,,0.0284,0.0792,0.0152,0.0806
0.244,0.1108,1.685,,,,,,,,,0.0282,0.0763,0.0146,0.0777
0.244,0.1092,1.695,,,,,,,,,-0.0767,0.0736,0.0138,0.0749
0.244,0.1075,1.705,,,,,,,,,0.0002,0.0781,0.0137,0.0793
0.244,0.1059,1.715,,,,,,,,,0.0017,0.0815,0.0135,0.0826
0.244,0.1044,1.725,,,,,,,,,-0.0706,0.0801,0.013,0.0811
0.244,0.1028,1.735,,,,,,,,,-0.0593,0.0844,0.0126,0.0853
0.292,0.497,1.085,,,,,,,,,0.782,0.6131,1.0604,1.2249
0.292,0.4792,1.095,,,,,,,,,0.2264,0.5342,0.783,0.9479
0.292,0.4625,1.105,,,,,,,,,1.4413,0.453,0.4139,0.6136
0.292,0.4468,1.115,,,,,,,,,0.6197,0.4119,0.3116,0.5165
0.292,0.432,1.125,,,,,,,,,0.4191,0.3625,0.2502,0.4405
0.292,0.418,1.135,,,,,,,,,-0.0657,0.3078,0.1877,0.3605
0.292,0.4048,1.145,,,,,,,,,-0.4965,0.2666,0.1824,0.323
0.292,0.3923,1.155,,,,,,,,,0.1385,0.2441,0.1333,0.2781
0.292,0.3805,1.165,,,,,,,,,-0.3977,0.209,0.127,0.2446
0.292,0.3692,1.175,,,,,,,,,-0.3636,0.1813,0.1116,0.2129
0.292,0.3585,1.185,,,,,,,,,-0.5779,0.1624,0.1494,0.2207
0.292,0.3483,1.195,,,,,,,,,-0.4312,0.1437,0.1133,0.183
0.292,0.3386,1.205,,,,,,,,,-0.3168,0.134,0.0857,0.1591
0.292,0.3294,1.215,,,,,,,,,-0.3354,0.1226,0.0869,0.1503
0.292,0.3206,1.225,,,,,,,,,-0.5711,0.1191,0.1385,0.1827
0.292,0.3121,1.235,,,,,,,,,-0.4567,0.1188,0.1116,0.163
0.292,0.3041,1.245,,,,,,,,,-0.5829,0.1181,0.1401,0.1832
0.292,0.2964,1.255,,,,,,,,,-0.4407,0.1177,0.1085,0.1601
0.292,0.289,1.265,,,,,,,,,-0.3289,0.1221,0.0844,0.1484
0.292,0.2819,1.275,,,,,,,,,-0.3637,0.1214,0.0916,0.1521
0.292,0.2751,1.285,,,,,,,,,-0.4113,0.1284,0.1016,0.1637
0.292,0.2686,1.295,,,,,,,,,-0.2928,0.1289,0.074,0.1486
0.292,0.2623,1.305,,,,,,,,,0.009,0.1307,0.0404,0.1368
0.292,0.2563,1.315,,,,,,,,,0.0058,0.131,0.0383,0.1365
0.292,0.2504,1.325,,,,,,,,,-0.2307,0.1316,0.0591,0.1443
0.292,0.2449,1.335,,,,,,,,,-0.1077,0.1344,0.0423,0.1409
0.292,0.2395,1.345,,,,,,,,,-0.0446,0.1305,0.0375,0.1358
0.292,0.2343,1.355,,,,,,,,,-0.2541,0.1306,0.0616,0.1444
0.292,0.2293,1.365,,,,,,,,,-0.2121,0.1282,0.0508,0.1379
0.292,0.2245,1.375,,,,,,,,,0.2456,0.1284,0.0534,0.1391
0.292,0.2198,1.385,,,,,,,,,0.0413,0.1277,0.0295,0.1311
0.292,0.2153,1.395,,,,,,,,,-0.0228,0.1231,0.0288,0.1264
0.292,0.2109,1.405,,,,,,,,,0.0704,0.1163,0.0304,0.1202
0.292,0.2067,1.415,,,,,,,,,-0.1151,0.115,0.0332,0.1197
0.292,0.2027,1.425,,,,,,,,,0.026,0.1112,0.0286,0.1148
0.292,0.1987,1.435,,,,,,,,,0.207,0.1056,0.0418,0.1136
0.292,0.1949,1.445,,,,,,,,,-0.1079,0.1028,0.0329,0.1079
0.292,0.1912,1.455,,,,,,,,,0.0684,0.0985,0.0309,0.1032
0.292,0.1876,1.465,,,,,,,,,0.2568,0.0942,0.0443,0.1041
0.292,0.1841,1.475,,,,,,,,,-0.0638,0.0922,0.0235,0.0951
0.292,0.1807,1.485,,,,,,,,,0.2084,0.0869,0.0324,0.0927
0.292,0.1775,1.495,,,,,,,,,-0.0224,0.0816,0.0206,0.0842
0.292,0.1743,1.505,,,,,,,,,0.1582,0.0785,0.027,0.083
0.292,0.1712,1.515,,,,,,,,,0.1295,0.0756,0.0252,0.0797
0.292,0.1682,1.525,,,,,,,,,0.2811,0.0742,0.0361,0.0825
0.292,0.1653,1.535,,,,,,,,,0.1425,0.0766,0.0276,0.0814
0.292,0.1625,1.545,,,,,,,,,0.2059,0.0796,0.0304,0.0852
0.292,0.1597,1.555,,,,,,,,,0.1019,0.0765,0.0247,0.0804
0.292,0.157,1.565,,,,,,,,,0.0531,0.078,0.0235,0.0815
0.292,0.1544,1.575,,,,,,,,,0.1362,0.0818,0.0272,0.0862
0.292,0.1519,1.585,,,,,,,,,-0.0535,0.0847,0.0211,0.0873
0.292,0.1494,1.595,,,,,,,,,-0.0301,0.0806,0.0205,0.0832
0.292,0.147,1.605,,,,,,,,,0.1322,0.0813,0.0257,0.0853
0.292,0.1447,1.615,,,,,,,,,0.0999,0.0817,0.0234,0.085
0.292,0.1424,1.625,,,,,,,,,0.0334,0.0795,0.0202,0.082
0.292,0.1401,1.635,,,,,,,,,0.0269,0.0847,0.0195,0.0869
0.292,0.138,1.645,,,,,,,,,0.0859,0.0795,0.0207,0.0822
0.292,0.1359,1.655,,,,,,,,,0.1209,0.0788,0.0214,0.0817
0.292,0.1338,1.665,,,,,,,,,0.0708,0.0789,0.0183,0.081
0.292,0.1318,1.675,,,,,,,,,0.0406,0.0754,0.0165,0.0772
0.292,0.1298,1.685,,,,,,,,,-0.062,0.0777,0.0148,0.0791
0.292,0.1279,1.695,,,,,,,,,0.0183,0.0785,0.0153,0.08
0.292,0.126,1.705,,,,,,,,,-0.0161,0.0781,0.0143,0.0794
0.348,0.5408,1.085,,,,,,,,,0.2942,0.5951,1.5749,1.6836
0.348,0.5231,1.095,,,,,,,,,1.0074,0.4889,0.4284,0.65
0.348,0.5063,1.105,,,,,,,,,0.1881,0.4549,0.4712,0.655
0.348,0.4905,1.115,,,,,,,,,0.0828,0.3768,0.3325,0.5025
0.348,0.4755,1.125,,,,,,,,,-0.5318,0.362,0.2941,0.4664
0.348,0.4612,1.135,,,,,,,,,-0.2184,0.3075,0.1865,0.3596
0.348,0.4477,1.145,,,,,,,,,0.4213,0.2644,0.1863,0.3234
0.348,0.4348,1.155,,,,,,,,,-0.0821,0.2361,0.1114,0.2611
0.348,0.4226,1.165,,,,,,,,,-0.2466,0.2085,0.0998,0.2312
0.348,0.4109,1.175,,,,,,,,,-0.4878,0.176,0.123,0.2147
0.348,0.3998,1.185,,,,,,,,,-0.3296,0.1603,0.0906,0.1841
0.348,0.3891,1.195,,,,,,,,,-0.7336,0.1451,0.1646,0.2194
0.348,0.379,1.205,,,,,,,,,-0.6051,0.1298,0.1331,0.1859
0.348,0.3692,1.215,,,,,,,,,-0.5462,0.123,0.1192,0.1713
0.348,0.3599,1.225,,,,,,,,,-0.4914,0.1153,0.106,0.1566
0.348,0.351,1.235,,,,,,,,,-0.62,0.1147,0.1325,0.1752
0.348,0.3424,1.245,,,,,,,,,-0.4516,0.1136,0.0996,0.1511
0.348,0.3342,1.255,,,,,,,,,-0.4682,0.1145,0.1063,0.1562
0.348,0.3263,1.265,,,,,,,,,-0.2111,0.1181,0.0569,0.1311
0.348,0.3187,1.275,,,,,,,,,-0.2998,0.1229,0.0738,0.1434
0.348,0.3114,1.285,,,,,,,,,-0.3273,0.1239,0.0763,0.1455
0.348,0.3044,1.295,,,,,,,,,-0.3089,0.1259,0.0731,0.1456
0.348,0.2976,1.305,,,,,,,,,-0.1002,0.1252,0.0407,0.1316
0.348,0.2911,1.315,,,,,,,,,-0.1986,0.1268,0.0506,0.1365
0.348,0.2848,1.325,,,,,,,,,-0.0238,0.1277,0.0375,0.1331
0.348,0.2787,1.335,,,,,,,,,-0.0354,0.1314,0.0372,0.1366
0.348,0.2729,1.345,,,,,,,,,0.0828,0.1305,0.0373,0.1357
0.348,0.2672,1.355,,,,,,,,,0.1093,0.1298,0.0361,0.1347
0.348,0.2618,1.365,,,,,,,,,0.0248,0.1262,0.0293,0.1296
0.348,0.2565,1.375,,,,,,,,,0.2291,0.1229,0.0477,0.1318
0.348,0.2514,1.385,,,,,,,,,0.3082,0.1214,0.0564,0.1339
0.348,0.2464,1.395,,,,,,,,,-0.0562,0.1179,0.0297,0.1216
0.348,0.2416,1.405,,,,,,,,,0.4148,0.1169,0.0695,0.136
0.348,0.237,1.415,,,,,,,,,-0.0549,0.1129,0.0297,0.1167
0.348,0.2325,1.425,,,,,,,,,0.1628,0.1081,0.0381,0.1146
0.348,0.2281,1.435,,,,,,,,,0.224,0.1065,0.0459,0.116
0.348,0.2239,1.445,,,,,,,,,0.0084,0.0996,0.0299,0.104
0.348,0.2198,1.455,,,,,,,,,0.069,0.0983,0.0312,0.1031
0.348,0.2158,1.465,,,,,,,,,0.0908,0.0948,0.0295,0.0993
0.348,0.2119,1.475,,,,,,,,,0.2249,0.0911,0.0384,0.0989
0.348,0.2082,1.485,,,,,,,,,0.1034,0.086,0.0243,0.0894
0.348,0.2045,1.495,,,,,,,,,0.1198,0.0862,0.0248,0.0897
0.348,0.201,1.505,,,,,,,,,0.2138,0.081,0.0313,0.0868
0.348,0.1976,1.515,,,,,,,,,0.1969,0.0761,0.0286,0.0813
0.348,0.1942,1.525,,,,,,,,,0.2313,0.0771,0.0327,0.0837
0.348,0.1909,1.535,,,,,,,,,0.0676,0.0779,0.0247,0.0817
0.348,0.1878,1.545,,,,,,,,,0.0155,0.0871,0.0231,0.0901
0.348,0.1847,1.555,,,,,,,,,0.2446,0.0841,0.0354,0.0912
0.348,0.1817,1.565,,,,,,,,,0.2162,0.0858,0.0343,0.0924
0.348,0.1787,1.575,,,,,,,,,0.2281,0.0849,0.0353,0.0919
0.348,0.1759,1.585,,,,,,,,,0.0196,0.0876,0.023,0.0906
0.348,0.1731,1.595,,,,,,,,,0.1527,0.0865,0.029,0.0912
0.348,0.1704,1.605,,,,,,,,,0.1517,0.0837,0.0281,0.0883
0.348,0.1678,1.615,,,,,,,,,0.1833,0.0854,0.0303,0.0906
0.348,0.1652,1.625,,,,,,,,,-0.0084,0.0811,0.0202,0.0836
0.348,0.1627,1.635,,,,,,,,,0.2654,0.0801,0.0334,0.0868
0.348,0.1602,1.645,,,,,,,,,-0.0487,0.0844,0.0182,0.0863
0.348,0.1578,1.655,,,,,,,,,0.1397,0.0789,0.0233,0.0823
0.348,0.1555,1.665,,,,,,,,,0.1202,0.082,0.0218,0.0848
0.416,0.5847,1.085,,,,,,,,,0.5593,0.5919,1.1636,1.3055
0.416,0.5673,1.095,,,,,,,,,0.6049,0.4913,0.5245,0.7187
0.416,0.5508,1.105,,,,,,,,,-0.4728,0.4449,0.5934,0.7417
0.416,0.535,1.115,,,,,,,,,0.3165,0.3696,0.2863,0.4675
0.416,0.5201,1.125,,,,,,,,,0.1497,0.3433,0.2185,0.4069
0.416,0.5058,1.135,,,,,,,,,-0.1478,0.3095,0.1733,0.3547
0.416,0.4921,1.145,,,,,,,,,-0.386,0.2735,0.145,0.3096
0.416,0.4791,1.155,,,,,,,,,-0.2046,0.2382,0.1116,0.263
0.416,0.4666,1.165,,,,,,,,,-0.4405,0.1966,0.1124,0.2265
